page,sn,code,descr,qty,uom,uc,tc,brand_clean,coo_clean
71,2567,7416,"1/2DR,IMPACT,12PT.SH.1/2 SIZEءادوس ةبح",6.0,EA,65.0,390.0,PROTO,USA
71,2568,7512,"3/4DR,IMPACT,3/4 SIZE,6PT,SH.ءادوس ةبح",16.0,EA,95.0,1520.0,PROTO,USA
71,2569,7424H,"1/2DR,IMPACT,3/4 SIZE,12PT,SH.ءادوس ةبح",4.0,EA,42.0,168.0,PROTO,USA
71,2584,"5/8""",EYE BOLTعفر رامسم,6.0,EA,35.0,210.0,PROTO,USA
71,2585,"3/8""",EYE BOLTعفر رامسم,42.0,EA,25.0,1050.0,PROTO,USA
71,2611,5849,"RATCHET 1""DR ةصوب 1 كيتاموتا دي",2.0,EA,395.0,790.0,PROTO,USA
71,2614,940029,EYEBOLTعفر رامسم,7.0,EA,30.0,210.0,PROTO,USA
71,2615,940026,EYEBOLTعفر رامسم,33.0,EA,38.0,1254.0,PROTO,USA
71,2616,940020,EYEBOLTعفر رامسم,32.0,EA,18.0,576.0,PROTO,USA
71,2642,J1987,"HEX KEY UPTO 1/2""",3.0,SET,110.0,330.0,PROTO,USA
71,2309,DM-01,DIGITALMPSYCHROMETER,1.0,EA,440.0,440.0,REED,USA
71,2353,37201,PITSBURGH-BRAKE BLEEDER,2.0,EA,50.0,100.0,REED,USA
71,2640,ST-610B,"THERMOMETER,TYPE K THERMOCOUPLE",4.0,EA,375.0,1500.0,REED,USA
71,2267,1921,"puller,rimac",1.0,EA,70.0,70.0,RIMAC,USA
71,2269,4104,rimac,1.0,EA,90.0,90.0,RIMAC,USA
71,2270,13908,TRIPPLE LEG PULLER,1.0,EA,70.0,70.0,RIMAC,USA
71,2271,1901,rimac,2.0,EA,180.0,360.0,RIMAC,USA
71,2273,4108,rimac,1.0,EA,135.0,135.0,RIMAC,USA
71,2274,4111,rimac,2.0,EA,175.0,350.0,RIMAC,USA
71,2275,4110,rimac,1.0,EA,220.0,220.0,RIMAC,USA
71,2276,1903,rimac,1.0,EA,190.0,190.0,RIMAC,USA
71,2278,596,rimac,3.0,EA,360.0,1080.0,RIMAC,USA
71,2284,2772,ADAPTOR TOYoTA لوحم,12.0,EA,30.0,360.0,RIMAC,USA
71,2285,2774,ADAPTOR TOYATA-DIESEL/FORD لوحم,15.0,EA,35.0,525.0,RIMAC,USA
71,2286,2777,ADAPTOR TOYATA-DATSON بوحم,14.0,EA,40.0,560.0,RIMAC,USA
71,2287,202,"TUBE BENDER 1/8-1/2"" ترساوم ةيتنت",13.0,EA,35.0,455.0,RIMAC,USA
71,2288,94,BRAKE TOOL KIT كيترلل مقط,1.0,kit,135.0,135.0,RIMAC,USA
71,2289,344,PULLEY PULLER.ALTR.POWER STEERING,5.0,kit,150.0,750.0,RIMAC,USA
72,2290,92,SUPER STRING PICKUP TOOL,3.0,ea,40.0,120.0,RIMAC,USA
72,2291,201,"TUBE BENDER 1/4"" ترساوم ةيانت",25.0,ea,30.0,750.0,RIMAC,USA
72,2293,151,PULLER SET ةنيجرز مقط,13.0,SET,150.0,1950.0,RIMAC,USA
72,2303,23,RIMAC WHEEL BALANCER-0023,1.0,ea,55.0,55.0,RIMAC,USA
72,2336,670,FILTER WRENCH,6.0,EA,30.0,180.0,RIMAC,USA
72,2337,1614,"HONE,VALVE",5.0,EA,38.0,190.0,RIMAC,USA
72,2338,107,GASKET SCRAPER,7.0,EA,95.0,665.0,RIMAC,USA
72,2340,121,PISTON RING EXPANDER,4.0,EA,30.0,120.0,RIMAC,USA
72,2341,39,THREAD RESTORING,13.0,EA,20.0,260.0,RIMAC,USA
72,2342,324,TORX BIT SET 10PC,4.0,EA,110.0,440.0,RIMAC,USA
72,2343,7210,PARTS BRUSH,5.0,EA,25.0,125.0,RIMAC,USA
72,2344,4537,A/C CLUTCH HOLDING TOOL,3.0,EA,38.0,114.0,RIMAC,USA
72,2373,1614,VALVE HONE,5.0,EA,35.0,175.0,RIMAC,USA
72,2414,151,"HUB,PULLER تابوه ةنيجرز",4.0,PC,120.0,480.0,RIMAC,USA
72,2624,1663,REPLACEMENT STONE SETتابابصلا خلج رجح,7.0,SET,25.0,175.0,RIMAC,USA
72,2625,1651,REPLACEMENT STONE SETتابابصلا خلج رجح,9.0,SET,25.0,225.0,RIMAC,USA
72,2626,1652,REPLACEMENT STONE SETتابابصلا خلج رجح,7.0,SET,25.0,175.0,RIMAC,USA
72,2627,1653,REPLACEMENT STONE SETتابابصلا خلج رجح,9.0,SET,25.0,225.0,RIMAC,USA
72,2628,1661,REPLACEMENT STONE SETتابابصلا خلج رجح,5.0,SET,25.0,125.0,RIMAC,USA
72,1965,170200,"ROTHEN,BASIN WRENCH لساعم حاتفم",7.0,EA,95.0,665.0,ROTH,SPAIN
72,1966,2.515,"BENDER,6,8,10MM ساحن ترساوم ةيانت",6.0,EA,80.0,480.0,ROTHENB,SPAIN
72,1967,761,"76102000,1/4,5/16,3/8"" ساحن ترساوم ةيانت",5.0,EA,130.0,650.0,ROTHENB,SPAIN
72,1968,ROTH.,"SPRING 1/2""BENDER ةيانت ةتسوس",32.0,EA,30.0,960.0,ROTHENB,SPAIN
72,1969,ROTH.,"SPRING 5/8""BENDER ةيانت ةتسوس",49.0,EA,35.0,1715.0,ROTHENB,SPAIN
72,1970,ROTH.,"SPRING 1/4"",BENDER ةيانت ةتسوس",44.0,EA,20.0,880.0,ROTHENB,SPAIN
72,1971,ROTH.,"SPRING 5/8""BENDER ةيانت ةتسوس",19.0,EA,30.0,570.0,ROTHENB,SPAIN
72,1972,ROTH.,"SPRING 7/16"",BENDER ةيانت ةتسوس",50.0,EA,30.0,1500.0,ROTHENB,SPAIN
72,1973,ROTH.,"SPRING 1/2""BENDER ةيانت ةتسوس",10.0,EA,35.0,350.0,ROTHENB,SPAIN
72,1974,ROTH.,"SPRING 3/8"",BENDER ةيانت ةتسوس",71.0,EA,25.0,1775.0,ROTHENB,SPAIN
72,1976,"8""",PIPE WRENCH وبملج وبا,8.0,EA,65.0,520.0,S.EGO,SPAIN
72,1977,760,tube bender 15mmساحن ترساوم ةيانت,8.0,EA,120.0,960.0,S.EGO,SPAIN
72,1978,2.5142,TUBE BENDERساحن ترساوم ةيانت,3.0,EA,170.0,510.0,S.EGO,SPAIN
73,1979,760,"TUBE BENDER 5/8""-ساحن ترساوم ةيانت2.5131",3.0,EA,110.0,330.0,S.EGO,SPAIN
73,1980,2.515,"6,8,10MM TUBE BENDER ساحن ترساوم ةيانت",6.0,EA,70.0,420.0,S.EGO,SPAIN
73,1981,2.5141,TUBE BENDER ساحن ترساوم ةيانت,1.0,EA,130.0,130.0,S.EGO,SPAIN
73,1982,761,TUBE BENDER ساحن سراوم ةيانت,5.0,EA,110.0,550.0,S.EGO,SPAIN
73,1983,7.0227,BASIN WRENCH 63MMلساغم حاتفم,1.0,EA,82.0,82.0,S.EGO,SPAIN
73,1984,2.5131,"TUBE BENDER 5/8""-ساحن ترساوم ةيانت2.5131",1.0,EA,110.0,110.0,S.EGO,SPAIN
73,1985,760,"15MM,2.5141-3/8"" ساخن ترساوم ةيانت",5.0,EA,127.0,635.0,S.EGO,SPAIN
73,1986,760,"7/16""-TUBE BENDERساحن ترساوم ةيانت",2.0,EA,60.0,120.0,S.EGO,SPAIN
73,1987,760,"6,8MM TUBE BENDER ساحن ترساوم ةيانت",4.0,EA,60.0,240.0,S.EGO,SPAIN
73,1988,7222000,"7/8"" TUBE BENDER 22MMساحن ترساوم ةيانت",3.0,EA,105.0,315.0,S.EGO,SPAIN
73,1989,725,"1.1/8"" TUBE CUTTER-ديدح ترساوم صفم",5.0,EA,115.0,575.0,S.EGO,SPAIN
73,1990,7.0045,"1/8-2"" PIPE CUTTER.ST,ديدح ترساوم صقم",5.0,EA,150.0,750.0,S.EGO,SPAIN
73,1991,7.0017D,CUTTER WHEELساحن تاصقم ةسيرو,60.0,EA,20.0,1200.0,S.EGO,SPAIN
73,1992,ECO13,DRILL 13MMمم13 دناتس ليرد,16.0,EA,850.0,13600.0,SCANTOO,DENMARK
73,1993,860153100,BENCH GRINDER WITH STAND-6N ةنيكام3100 ةصوب 6 ةدعاقلا عم خلج,4.0,EA,1770.0,7080.0,SCANTOO,DENMARK
73,1994,860153200,BENCH GRINDER -8N-WITH STANDةصوب8 ليرد ةدعاقلا -عم,1.0,EA,2490.0,2490.0,SCANTOO,DENMARK
73,1995,sca1300,"bender,sheet,1.2mm جاص ةيانت",1.0,EA,3500.0,3500.0,SCANTOOL,UNKNOWN
73,1996,scan13s,"bender,sheet,2.25mm جاص ةيانت",2.0,EA,6500.0,13000.0,SCANTOOL,UNKNOWN
73,1997,PSD14,"grinder ,with stand خلج ةنيكام",2.0,EA,9000.0,18000.0,SCANTOOL,UNKNOWN
73,1998,PSD10,"grinder ,with stand خلج ةنيكام",4.0,EA,8500.0,34000.0,SCANTOOL,UNKNOWN
73,1999,SB30,"DRILL PRESS,GEAR TYPE,32MM مم32 ةرجش ليرد",0.0,EA,9000.0,0.0,SCANTOOL,UNKNOWN
73,2000,ARBOGA,,2.0,E A,0.0,0.0,S C A N T O O L,DENMARK
73,2001,ARBOGA,"8"" BENCH W/O STAND-B/WHITE",3.0,EA,2500.0,7500.0,SCANTOOL,DENMARK
73,2002,36MM,MAGNETIC DRILL,0.0,EA,3500.0,0.0,SCANTOOL,DENMARK
73,2003,50MM,MAGNETIC DRILL,0.0,EA,6500.0,0.0,SCANTOOL,DENMARK
73,2004,BAND,BAND SAWI BLADE,17.0,EA,220.0,3740.0,SCANTOOL,DENMARK
73,2623,HR-705,RIVETERماشرب ةيدارز,4.0,EA,45.0,180.0,SCS,USA
73,2005,6031,TIG TORCH SR17-35/50 جيت شروت,50.0,EA,300.0,15000.0,SOLTER,SPAIN
73,2006,SB-1000T,WELDING M/C 160A تربما160 ماحل ةنيكام,12.0,EA,675.0,8100.0,SOLTER,SPAIN
73,2007,310KIT,"AREOMIG 310,ST.ST.ALU.1.2MM ماحل ةنيكام",1.0,EA,6500.0,6500.0,SOLTER,SPAIN
74,2008,2330HFPL,"AREROTIG,AC/DCK0085-65133-10-200A",1.0,EA,8600.0,8600.0,SOLTER,SPAIN
74,2009,2050PRO,"ARC,TIG 200A,5MM ELECTRODEكراو جيت ماحل ةنيكام",6.0,EA,1800.0,10800.0,SOLTER,SPAIN
74,2010,SB-1000-T,"230VAC,160AMP,ARC تربما 160 ماحل ةنيكام",12.0,EA,750.0,9000.0,SOLTER,SPAIN
74,2011,56096,ARGON REG نوجرا مظنم,12.0,EA,186.0,2232.0,SOLTER,SPAIN
74,2012,35-50-70,SOCKET ةليصوت,10.0,SET,15.0,150.0,SOLTER,SPAIN
74,2013,74401,10-25MM CONNECTOR-06337 ةليصوت,65.0,EA,15.0,975.0,SOLTER,SPAIN
74,2014,74413,35-50MM2-CONNECTOR-06340 ةليصوت,48.0,EA,15.0,720.0,SOLTER,SPAIN
74,2015,74400,10-25 CONNECTOR-06341 ةليصوت,40.0,PKT,7.0,280.0,SOLTER,SPAIN
74,2016,35ES21,CONNECTOR ةليصون,38.0,,10.0,380.0,SOLTER,SPAIN
74,2017,6151,"ر 2.4MM,TUNGESTEN GREEN , يرتسجنت خيسا",33.0,KIT,38.0,1254.0,SOLTER,SPAIN
74,2018,6067,"ر 2.4MM,TUNGESTEN GREEN يرتسجنن خايسا",60.0,EA,50.0,3000.0,SOLTER,SPAIN
74,2019,6151,"ر 2.4MM,TUNGSTEN RED 2.4DIA يرنسجنت خايسا",9.0,EA,38.0,342.0,SOLTER,SPAIN
74,2020,90249,"2.0MM,collet,PORTAELCTRODE ةبقر",170.0,EA,10.0,1700.0,SOLTER,SPAIN
74,2021,90245,"1.0MM,COLLET BODY,DIFUSER,GAS ةبقر",43.0,EA,10.0,430.0,SOLTER,SPAIN
74,2022,90240,".8MM,TIP",38.0,EA,10.0,380.0,SOLTER,SPAIN
74,2023,90214,"1.6MM, BODY,DIFUSER,GAS ةبقر",39.0,EA,10.0,390.0,SOLTER,SPAIN
74,2024,90215,"2.4MM,COLLET BODY,DIFUSER,GAS ةبقر",42.0,EA,10.0,420.0,SOLTER,SPAIN
74,2025,90216,"2.4MM,COLLET BODY,DIFUSER,GAS ةبقر",10.0,EA,10.0,100.0,SOLTER,SPAIN
74,2026,90217,"3.2MM,COLLET BODY,DIFUSER,GAS ةبقر",25.0,EA,10.0,250.0,SOLTER,SPAIN
74,2027,90250,"2.4MM,collet,PORTAELCTRODE ةبقر",16.0,EA,10.0,160.0,SOLTER,SPAIN
74,2028,90247,"1.0MM,collet,PORTAELCTRODE ةبقر",51.0,EA,10.0,510.0,SOLTER,SPAIN
74,2029,90251,"3.2MM,collet,PORTAELCTRODE ةبقر",45.0,EA,10.0,450.0,SOLTER,SPAIN
74,2230,97854,"KNIFE ,CARPET KNIFE,97854",18.0,EA,20.0,360.0,SONDON,USA
74,2359,SRC,RIVETER ماشرب ةيدارز,4.0,EA,49.0,196.0,SRC,USA
74,2033,60CM,ر Spirit level ءام ناترم,31.0,EA,42.0,1302.0,STABILA,GERMANY
74,2034,30CM,ر Spirit level ءام ناترم,5.0,EA,35.0,175.0,STABILA,GERMANY
74,2035,40CM,ر Spirit level ءام ناترم,7.0,EA,37.0,259.0,STABILA,GERMANY
74,2036,50CM,ر Spirit level ءام ناترم,7.0,EA,40.0,280.0,STABILA,GERMANY
75,2037,30CM,ر Spirit level ءام ناترم,22.0,EA,35.0,770.0,STABILA,GERMANY
75,2038,80CM,ر Spirit level ءام ناترم,26.0,EA,70.0,1820.0,STABILA,GERMANY
75,2039,120CM,"ر 48""-LEVEL ناترم",4.0,EA,54.0,216.0,STABILA,GERMANY
75,2040,150CM,"ر 59""-LEVEL ناترم",19.0,EA,95.0,1805.0,STABILA,GERMANY
75,2041,120CM,"ر 48""-LEVEL ناترم",12.0,,75.0,900.0,STABILA,GERMANY
75,2042,100CM,"ر 40""-LEVEL ناترم",18.0,,85.0,1530.0,STABILA,GERMANY
75,2043,200CM,SPIRIT LEVEL,9.0,EA,130.0,1170.0,STABILA,GERMANY
75,2044,60CM,"ر STABILA,LEVELءام ناترم",30.0,EA,65.0,1950.0,STABILA,GERMANY
75,2045,30CM,"ر STABILA,LEVEL ءام ناترم",5.0,EA,35.0,175.0,STABILA,GERMANY
75,2046,40CM,"ر STABILA,LEVEL ءام ناترم",5.0,EA,40.0,200.0,STABILA,GERMANY
75,2047,50CM,"ر STABILA,LEVEL ءام ناترم",6.0,EA,45.0,270.0,STABILA,GERMANY
75,2346,749BZ-8RL,"DEPTH MICROMETER 0-8""",1.0,set,3200.0,3200.0,STARRETT,USA
75,2348,440Z-8RL,DEPTH GAUGE,4.0,EA,1060.0,4240.0,STARRETT,USA
75,2349,78MZ,I/S MICROMETER-100-125MM,1.0,EA,1060.0,1060.0,STARRETT,USA
75,2350,78MZ,I/S MICROMETER 100-125MM,1.0,EA,1060.0,1060.0,STARRETT,USA
75,2521,272A,RADIUS GAGE نونسلا سايق ةادا,2.0,EA,160.0,320.0,STARRETT,USA
75,2522,272MA,RADIUS GAGE نونسلا سايق ةادا,3.0,EA,140.0,420.0,STARRETT,USA
75,2523,476,SCREW PITCH نونسلا سايق ةادا,3.0,EA,160.0,480.0,STARRETT,USA
75,2524,45458,SCREW PITCH نونسلا سايق ةادا,4.0,EA,65.0,260.0,STARRETT,USA
75,2525,286,DRILL/STEEL WIRE GAGE كلاسلاا رطق سايق ةادا,1.0,EA,320.0,320.0,STARRETT,USA
75,2526,287,STEEL/WIRE GAGE كلاسلاا رطق سايق ةادا,3.0,EA,190.0,570.0,STARRETT,USA
75,2527,172E,THICKNESS GAGE ةكامس سايق ةادا,19.0,EA,190.0,3610.0,STARRETT,USA
75,2528,229C,TELESCOPIC GAGE قمعلا سايق ةادا,5.0,EA,185.0,925.0,STARRETT,USA
75,2529,229B,TELESCOPIC GAGE قمعلا سايق ةادا,6.0,EA,130.0,780.0,STARRETT,USA
75,2617,267,TAPER GAGE-FEELER ربات- رلسسق,1.0,EA,345.0,345.0,STARRETT,USA
75,2339,4589,DISCK BRAKE PISTION CUBE,3.0,EA,35.0,105.0,STINGER,USA
75,2048,8345N,DIAL INDICATOR,1.0,EA,495.0,495.0,STORM,ITALY
75,2049,3040,0-25 O/S MICROMETER,1.0,EA,140.0,140.0,STORM,ITALY
75,2050,2911,DIGITAL MICROMETER 25-50MM,13.0,EA,390.0,5070.0,STORM,ITALY
75,2051,2261,"DEPTH GAUGE 200MM,DIGITAL",2.0,EA,435.0,870.0,STORM,ITALY
75,2052,8190,5-30 INSIDE MICROMETER,4.0,EA,360.0,1440.0,STORM,ITALY
75,2053,8191,25-50 INSOIDE MICROMETER,2.0,EA,300.0,600.0,STORM,ITALY
76,2054,2260,300MM-DEPTH GAUGE-DIGITAL,4.0,EA,490.0,1960.0,STORM,ITALY
76,2055,2261,200MM-DEPTH GAUGE,2.0,EA,396.0,792.0,STORM,ITALY
76,2056,4336,"SS,SQ 300X200",1.0,EA,530.0,530.0,STORM,ITALY
76,2057,4346,SQUARE,2.0,EA,683.0,1366.0,STORM,ITALY
76,2058,3041,3041N,12.0,EA,140.0,1680.0,STORM,ITALY
76,2059,4342,"SS,SQ,100X70MM",7.0,EA,220.0,1540.0,STORM,ITALY
76,2060,4332,"SS.SQ,100X70MM",5.0,EA,170.0,850.0,STORM,ITALY
76,2061,13584,"200MM,DEPTH GAUGE",1.0,EA,240.0,240.0,STORM,ITALY
76,2062,2290,"DEPTH GAUGE,200MM",4.0,EA,240.0,960.0,STORM,ITALY
76,2063,4330,"SS,SQ,50X40MM",6.0,EA,90.0,540.0,STORM,ITALY
76,2064,4340,"SS,SQ,50X40MM",8.0,EA,180.0,1440.0,STORM,ITALY
76,2065,2261,"DEPTH GAUGE,200MM,DIGITAL",2.0,EA,435.0,870.0,STORM,ITALY
76,2066,78N,DIAL CALIPER-300MM,10.0,EA,260.0,2600.0,STORM,ITALY
76,2067,3542,spirit level,1.0,EA,1550.0,1550.0,STORM,ITALY
76,2068,77,DIAL CALIPER 200MM,1.0,EA,175.0,175.0,STORM,ITALY
76,2069,75N,DIAL CALIPER 150M,6.0,EA,150.0,900.0,STORM,ITALY
76,2070,8190,"0-30MM,I/S",1.0,EA,330.0,330.0,STORM,ITALY
76,2071,2443M,PROTRACTOR 250-500MM,1.0,EA,155.0,155.0,STORM,ITALY
76,2072,1046,DIGITAL CALIPER 200MM,10.0,EA,395.0,3950.0,STORM,ITALY
76,2073,3631N,mag.base,1.0,EA,230.0,230.0,STORM,ITALY
76,2074,45276,mag.base-oil feeder,1.0,EA,230.0,230.0,STORM,ITALY
76,2075,4060,HIEGHT GAUGE,1.0,EA,850.0,850.0,STORM,ITALY
76,2076,4021,"75CM,EDGEMSTRAIGHT W/BEVEL,ST.ST",3.0,EA,480.0,1440.0,STORM,ITALY
76,2077,13640,"8"" DEPTH GAUGE",2.0,EA,490.0,980.0,STORM,ITALY
76,2078,#00035,"150MM,CALIPER",3.0,EA,130.0,390.0,STORM,ITALY
76,2079,3961,EDGE KNIFE,4.0,EA,65.0,260.0,STORM,ITALY
76,2080,4001,EDGE KNIFE,8.0,EA,60.0,480.0,STORM,ITALY
76,2081,4002,EDGE KNIFE,4.0,EA,65.0,260.0,STORM,ITALY
76,2082,PR50-S,WATER PR.PUMP ءاملا ترساوم رابتخا ةخضم,4.0,EA,650.0,2600.0,SUPEREG,SPAIN
76,2186,0270 series,"double flaring tool,tube pipes تابياب جيلفت",3.0,SET,950.0,2850.0,SYKES,UK
76,2187,8530600,slide hammer .تابوهلاو تاسكلاا ةنيجرز,2.0,set,500.0,1000.0,SYKES,UK
76,2188,8250500,"hub puller,5leg تابوه ةنيجرز",1.0,SET,750.0,750.0,SYKES,UK
77,2189,3138000,cyl.leakage tester تاردنلسلا بيسرت فشك زاهج,3.0,SET,1450.0,4350.0,SYKES,UK
77,2190,8530000,hub puller c/w force screw تابوه ةنيجرز,2.0,SET,450.0,900.0,SYKES,UK
77,2191,36100v2,piston caliper لمارف تريلاك,9.0,SET,350.0,3150.0,SYKES,UK
77,2192,9810000,MULTI-BEARING EXTRACTOR لىب نامور ةنيجرز,5.0,SET,650.0,3250.0,SYKES,UK
77,2193,31420000,"COMP.TESTER,DIESEL CAR طغض ةعاس",1.0,KIT,650.0,650.0,SYKES,UK
77,2196,164004,"feeler,long,sykes 01640040000 FEELER LONG",7.0,,75.0,525.0,SYKES,UK
77,2197,650665,"650665v2,sykes,caliper",6.0,,175.0,1050.0,SYKES,UK
77,2198,8310000,sykes 08310000 PULLER ةنيجرز,1.0,,350.0,350.0,SYKES,UK
77,2199,8290000,sykes-08290000 PULLER ةنيجرز,1.0,,690.0,690.0,SYKES,UK
77,2200,8310000,sykes 08310000 PULLER ةنيجرز,3.0,SET,460.0,1380.0,SYKES,UK
77,2201,2760000,AIR GUN-ءاوه سدسم,3.0,,40.0,120.0,SYKES,UK
77,2203,5830100,14PCS-BODY REPIARE KIT ةركمس حلاصا مقط,2.0,KIT,2700.0,5400.0,SYKES,UK
77,2204,5840100,19PCS-BODY REPAIRE KIT ةركمس حلاصا مقط,3.0,KIT,3200.0,9600.0,SYKES,UK
77,2214,81500,BALL JOINT سوكعلا ةنيجرز,2.0,PC,375.0,750.0,SYKES,UK
77,2215,64906,SEPERATOR نامور ةنيجرز,2.0,PC,680.0,1360.0,SYKES,UK
77,2216,93005,SEPERATOR نامور ةنيجرز,2.0,PC,345.0,690.0,SYKES,UK
77,2217,950000,SEPERATOR نامور ةنيجرز,4.0,PC,660.0,2640.0,SYKES,UK
77,2219,100130,"3LEG,HYD. كيلورديه ةنيدرز",1.0,EA,750.0,750.0,SYKES,UK
77,2220,P-082915,PULLER ةنيجرز,1.0,EA,450.0,450.0,SYKES,UK
77,2221,P-082815,PULLER ةنيجرز,1.0,EA,450.0,450.0,SYKES,UK
77,2222,806000,FORKةكوش دي,23.0,EA,65.0,1495.0,SYKES,UK
77,2257,8060000,"sykes,puller ball joint,long",23.0,EA,270.0,6210.0,SYKES,USA
77,2226,LCB-50D,KNIFE-LCB-50D ةنيكس,25.0,EA,28.0,700.0,TAJIMA,USA
77,2227,LC-501,KNIFE-LC-501 ةنيكس,21.0,EA,32.0,672.0,TAJIMA,USA
77,2228,LC-620,KNIFE-LC-620 ةنيكس,17.0,EA,35.0,595.0,TAJIMA,USA
77,2229,LC-661,KNFIE-LC-661 ةنيكس,9.0,EA,35.0,315.0,TAJIMA,USA
77,2231,LC360,KNIFE -TAJIMA ةنيكس,23.0,EA,22.0,506.0,TAJIMA,USA
77,2232,LV-302,KNIFE ةنيكس,17.0,EA,25.0,425.0,TAJIMA,USA
77,2378,U-G-30B,30FT TAPE,20.0,EA,80.0,1600.0,TAJIMA,USA
78,2380,HI-16BW,"16FT,TAPE",9.0,EA,40.0,360.0,TAJIMA,USA
78,2083,G30C,F-CLAMP-300MM بملاك فا,14.0,EA,36.0,504.0,TW,TW
78,2084,G40C,F-CLAMP-400MM بملاك فا,20.0,EA,40.0,800.0,TW,TW
78,2085,G60C,F-CLAMP-600MM بملاك فا,28.0,EA,45.0,1260.0,TW,TW
78,2086,G80C,"F-CLAMP-800MM,G80C بملاك فا",8.0,EA,56.0,448.0,TW,TW
78,2087,G100C,"F-CLAMP-1000MM,G100C بملاك فا",22.0,EA,75.0,1650.0,TW,TW
78,2088,ATT100,"TEM.K TYPE 6 ةرارح بورب""",7.0,EA,140.0,980.0,UEI,TW
78,2089,DL49,"CLAMP-ON TESTER,DIGITALHVAC مىقر زاهج فييكتلل",2.0,EA,560.0,1120.0,UEI,TW
78,2202,YF-50L,ر ELECTRONIC TESTER تست,1.0,,220.0,220.0,UK,UK
78,2210,EPD-914,"PUNCHDOWN,JONARD شنب ةيدارز",14.0,EA,295.0,4130.0,UK,UK
78,2211,SOK40,SOK40/16HD PHASE 200-230V تازويفلا رابتخا,1.0,EA,650.0,650.0,UK,UK
78,2212,K-8031F,PHASE ROTATION زويفلا رابتخا,1.0,EA,550.0,550.0,UK,UK
78,2213,YF-75,"PHASE SEQUENCE 110,220,480V زويفلا رابتخا",1.0,EA,390.0,390.0,UK,UK
78,2641,STE2,ELECTRONIC STETHOSCOPE,2.0,KIT,1535.0,3070.0,UK,USA
78,2238,EM151,ELKECTRONIC MANOMETER زاعلا طغض سايق زاهج ر ترساوملا ق ءاملاوا ي,2.0,,550.0,1100.0,UNI,USA
78,2090,517.17,unior 1000v-bent nose ةلوزعم ةفوكم ةيدارز,4.0,EA,58.0,232.0,UNIOR,GERMANY
78,2091,"7/8X13/16""",O/E WRENCH ىدلب حاتفم,1.0,EA,35.0,35.0,UNIOR,GERMANY
78,2096,2326,UNIVERSAL JOINT 3/4 ةيلصفم ةليصوت,1.0,EA,65.0,65.0,UNIOR,GERMANY
78,2242,356-412,JENSEN TOOL CASE ةبيقح,4.0,,1350.0,5400.0,USA,USA
78,2296,2776,ADAPTOR TOYATA لوحم,9.0,EA,35.0,315.0,USA,USA
78,2297,7209,POWER STEERING,5.0,ea,240.0,1200.0,USA,USA
78,2298,7185,POWER STEERING PUMP.ALT.PULEY,4.0,KIT,190.0,760.0,USA,USA
78,2299,7005,POWER STEERING PUMP.ALT.PULEY,5.0,KIT,175.0,875.0,USA,USA
78,2307,XR-2,LAN TESTER TRIPPLET,1.0,KIT,450.0,450.0,USA,USA
79,2351,LP560,LOGIC PROBE,9.0,EA,95.0,855.0,USA,USA
79,2352,ADF-200,"DIGITAL ELECTRICAL TESTER,AC/DC",2.0,EA,400.0,800.0,USA,USA
79,2405,E-ERB,CLEAR GOGGLES ةراظن,21.0,EA,25.0,525.0,USA,USA
79,2406,15144,CLEAR GOGGLES ةراظن,60.0,EA,25.0,1500.0,USA,USA
79,2407,15144,CLEAR GOGGLES ةراظن,53.0,EA,25.0,1325.0,USA,USA
79,2408,15655,CLEAR GOGGLES ةراظن,43.0,EA,25.0,1075.0,USA,USA
79,2409,15143,CLEAR GOGGLES ةراظن,60.0,EA,25.0,1500.0,USA,USA
79,2410,15147,CLEAR GOGGLES ةراظن,72.0,EA,25.0,1800.0,USA,USA
79,2411,LP10A,LOGIC PROBE تلوفلا سايق راهج,1.0,EA,165.0,165.0,USA,USA
79,2470,2002-6900,"REAMER,BACHARACH ةكابسلل ريوقت ةادا",40.0,EA,55.0,2200.0,USA,USA
79,2475,99998,ر FLOWMETER تازاغلل تيمولف,1.0,EA,650.0,650.0,USA,USA
79,2486,LT90,RATCHET تيشتار حاتفم,1.0,EA,120.0,120.0,USA,USA
79,2608,2.0M,EXT.3/4DR 3/4 ةليصوت,7.0,EA,95.0,665.0,USA,USA
79,2509,99950,"CUTTING TIP,NO.3,BLUE ءاقرز عطق ةيوف",16.0,EA,30.0,480.0,VICTOR,USA
79,2510,99951,"CUTTING TIP ,NO.2,RED ءارمح عطق ةينوف",3.0,EA,30.0,90.0,VICTOR,USA
79,2404,CR-50,"CAPACITANCE,RESISTANE",4.0,EA,560.0,2240.0,WAVETEK,USA
79,2098,WGB,"27MM,RING,SLUGG قرط حاتفم",15.0,EA,175.0,2625.0,WGB,GERMANY
79,2099,WGB,"24MM,RING,SLUGG قرط حاتفم",6.0,EA,140.0,840.0,WGB,GERMANY
79,2100,WGB,"27MM,OPEN,SLUGG قرط حاتفم",2.0,EA,175.0,350.0,WGB,GERMANY
79,2101,WGB,"22MM,OPEN,SLUGG قرط حاتفم",1.0,EA,110.0,110.0,WGB,GERMANY
79,2102,WGB,"27MM,OPEN,SLUGG قرط حاتفم",1.0,EA,175.0,175.0,WGB,GERMANY
79,2103,WIESEMANN,"OPEN,SLUG,60MM قرط حاتفم",2.0,EA,285.0,570.0,WIESEMA,GERMANY
