page,sn,code,descr,description_ar,qty,uom,uc,tc,brand_clean,coo_clean,probable_price_sar,confidence,source_name,source_url,justification_ar,priced,needs_review
75,2521,272A,RADIUS GAGE نونسلا سايق ةادا,أداة قياس دقيقة (مسطرة أنصاف أقطار) تستخدم لقياس تقوس الحواف والزوايا.,2.0,EA,160.0,320.0,STARRETT,USA,260,متوسط,eBay - Starrett Radius Gage,https://www.ebay.com/shop/starrett-radius-gage-set,مقاييس ستاريت لقياس نصف القطر تباع عادة بسعر مرجعي حوالي 100-130 دولاراً أمريكياً حسب الموديل.,True,False
75,2522,272MA,RADIUS GAGE نونسلا سايق ةادا,أداة قياس دقيقة (مسطرة أنصاف أقطار) تستخدم لقياس تقوس الحواف والزوايا.,3.0,EA,140.0,420.0,STARRETT,USA,260,متوسط,eBay - Starrett Radius Gage,https://www.ebay.com/shop/starrett-radius-gage-set,مقاييس ستاريت لقياس نصف القطر تباع عادة بسعر مرجعي حوالي 100-130 دولاراً أمريكياً حسب الموديل.,True,False
75,2523,476,SCREW PITCH نونسلا سايق ةادا,أداة قياس خطوة (شعرة) القلاووظ للتأكد من مطابقة البراغي والصواميل.,3.0,EA,160.0,480.0,STARRETT,USA,257,مرتفع,Starrett Screw Pitch Gage 476,https://www.ebay.com/b/starrett-screw-pitch-gage/bn_7024738277,موديل 476 من ستاريت لقياس خطوة القلاووظ وجد بسعر مطابق تقريباً 68.5 دولاراً أمريكياً.,True,False
75,2524,45458,SCREW PITCH نونسلا سايق ةادا,أداة قياس خطوة (شعرة) القلاووظ للتأكد من مطابقة البراغي والصواميل.,4.0,EA,65.0,260.0,STARRETT,USA,257,مرتفع,Starrett Screw Pitch Gage 476,https://www.ebay.com/b/starrett-screw-pitch-gage/bn_7024738277,موديل 476 من ستاريت لقياس خطوة القلاووظ وجد بسعر مطابق تقريباً 68.5 دولاراً أمريكياً.,True,False
75,2525,286,DRILL/STEEL WIRE GAGE كلاسلاا رطق سايق ةادا,أداة معايرة لقياس أقطار الأسلاك وريش الحفر بدقة.,1.0,EA,320.0,320.0,STARRETT,USA,220,متوسط,استدلال من فئة أدوات ستاريت الدقيقة,https://www.mcmaster.com/products/starrett-feeler-gauges/,مقياس أقطار الأسلاك والحفر من ستاريت الأمريكية يقدر بسعر مرتفع نسبياً نظراً لدقة الماركة.,True,False
75,2526,287,STEEL/WIRE GAGE كلاسلاا رطق سايق ةادا,أداة معدنية لقياس قطر الأسلاك والصفائح المعدنية.,3.0,EA,190.0,570.0,STARRETT,USA,420,متوسط,Starrett 281 Wire Gage - TestEquipmentUSA/Amazon,https://testequipmentusa.com/starrett-american-standard-wire-gage-0-36-range/,أداة قياس دقيقة من ستاريت (نحو 115-128 دولار في السوق الأمريكي) بسعر أعلى في السوق السعودي بسبب الاستيراد.,True,False
75,2527,172E,THICKNESS GAGE ةكامس سايق ةادا,ميزان سماكة (فيلر جيج) دقيق من ستارت الأمريكية.,19.0,EA,190.0,3610.0,STARRETT,USA,150,متوسط,Starrett.com - feeler/thickness gauges category,https://www.starrett.com/,أدوات قياس السماكة من ستارت في هذه الفئة تُباع عادة بين 30-50 دولاراً.,True,False
75,2528,229C,TELESCOPIC GAGE قمعلا سايق ةادا,أداة قياس تلسكوبية (تليسكوبيك جيج) لقياس أقطار الثقوب من ستاريت الأمريكية، موديل 229C.,5.0,EA,185.0,925.0,STARRETT,USA,280,متوسط,Starrett.com (229 series telescoping gage),https://www.starrett.com/details?cat-no=229A,طراز 229 من ستاريت الأمريكية مؤكد وموجود فعليًا لدى الشركة المصنعة وموزعين معتمدين؛ الأدوات المستعملة تباع من 10-18 دولارًا بينما القطعة الجديدة أعلى بكثير، وتم اعتماد تقدير متوسط للسوق الجديد، ويمثل عائلة من مقاسين.,True,False
75,2529,229B,TELESCOPIC GAGE قمعلا سايق ةادا,أداة قياس تلسكوبية (تليسكوبيك جيج) لقياس أقطار الثقوب من ستاريت الأمريكية، موديل 229C.,6.0,EA,130.0,780.0,STARRETT,USA,280,متوسط,Starrett.com (229 series telescoping gage),https://www.starrett.com/details?cat-no=229A,طراز 229 من ستاريت الأمريكية مؤكد وموجود فعليًا لدى الشركة المصنعة وموزعين معتمدين؛ الأدوات المستعملة تباع من 10-18 دولارًا بينما القطعة الجديدة أعلى بكثير، وتم اعتماد تقدير متوسط للسوق الجديد، ويمثل عائلة من مقاسين.,True,False
75,2617,267,TAPER GAGE-FEELER ربات- رلسسق,أداة قياس دقيقة (فيلر/تيبر جيج) لقياس الفراغات الصغيرة بدقة.,1.0,EA,345.0,345.0,STARRETT,USA,350,متوسط,MSC Industrial Supply / Little Machine Shop,https://www.mscdirect.com/product/details/86403342,أداة قياس دقيقة (تيبر جيج/فيلر) من ستاريت الأمريكية المعروفة بدقتها العالية وسعرها المرتفع نسبياً.,True,False
75,2339,4589,DISCK BRAKE PISTION CUBE,أداة تراجع مكبس فرامل الأقراص (ديسك بريك).,3.0,EA,35.0,105.0,STINGER,USA,45,منخفض,estimated from category benchmark,https://mdttools.com/,أداة تراجع مكبس فرامل الأقراص، أداة صيانة فرامل متخصصة.,True,False
75,2048,8345N,DIAL INDICATOR,جهاز قياس دقيق للانحراف (دايل إندكتور).,1.0,EA,495.0,495.0,STORM,ITALY,110,متوسط,تقدير عام لأجهزة قياس الميل (دايل إندكتور),https://www.grainger.com/category/machining/precision-measuring-tools/indicators-indicator-holders-accessories/dial-indicators-sets,جهاز قياس ميكانيكي دقيق (دايل إندكتور) بسعر متوسط بين الموديلات الاقتصادية والاحترافية.,True,False
75,2049,3040,0-25 O/S MICROMETER,مايكروميتر خارجي ميكانيكي بمدى 0-25مم.,1.0,EA,140.0,140.0,STORM,ITALY,90,متوسط,Anaum Trading - Micrometers,https://anaum.sa.com/collections/micrometer,مايكروميتر خارجي بمدى 0-25مم من علامة اقتصادية، أقل سعرًا من الماركات الفاخرة مثل ميتوتويو.,True,False
75,2050,2911,DIGITAL MICROMETER 25-50MM,ميكرومتر رقمي لقياس الأبعاد الخارجية بمدى 25-50 مم من ستورم.,13.0,EA,390.0,5070.0,STORM,ITALY,375,متوسط,Central Tools/Storm - أدوات القياس الدقيقة,https://www.centraltools.com/calipers/,استناداً لأسعار أدوات القياس الرقمية المماثلة من نفس العلامة (STORM) التي تتراوح بين 70-185 دولاراً حسب المدى والدقة.,True,False
75,2051,2261,"DEPTH GAUGE 200MM,DIGITAL",أداة قياس عمق رقمية (Digital Depth Gauge) مقاس 200مم من ستورم.,2.0,EA,435.0,870.0,STORM,ITALY,240,منخفض,Central Tools / ToolDiscounter – Storm gauges benchmark,https://www.centraltools.com/3m746-storm-digital-depth-gage.html,سعر تقديري لأداة قياس عمق رقمية مقاس 200مم من ستورم بناءً على أسعار أداة القياس الرقمية المماثلة.,True,False
75,2052,8190,5-30 INSIDE MICROMETER,ميكرومتر داخلي لقياس الأقطار الداخلية بنطاق 5-30 مم.,4.0,EA,360.0,1440.0,STORM,ITALY,220,منخفض,تقدير حسب فئة الميكرومتر الداخلي,https://www.mitutoyo.com,ميكرومتر داخلي دقيق بنطاق قياس 5-30 مم، والتقدير مبني على أسعار أدوات القياس الدقيقة المماثلة متوسطة الجودة.,True,False
75,2053,8191,25-50 INSOIDE MICROMETER,أداة قياس دقيقة (ميكرومتر داخلي) بمدى قياس من 25 إلى 50 مليمتر.,2.0,EA,300.0,600.0,STORM,ITALY,170,منخفض,estimated from category benchmark (inside micrometers),https://www.amazon.com/s?k=inside+micrometer+25-50mm,ميكرومتر داخلي بمدى 25-50مم من علامة ستورم الأقل شهرة، والتقدير مبني على أسعار الميكرومترات الداخلية المشابهة.,True,False
76,2054,2260,300MM-DEPTH GAUGE-DIGITAL,مقياس عمق رقمي طول 300 مم من ستورم.,4.0,EA,490.0,1960.0,STORM,ITALY,220,منخفض,تقدير حسب فئة المنتج,https://www.amazon.com/s?k=digital+depth+gauge+300mm,مقاييس العمق الرقمية بهذا المدى تقع عادة في هذا النطاق السعري لأدوات القياس شبه الدقيقة.,True,False
76,2055,2261,200MM-DEPTH GAUGE,أداة قياس عمق (Depth Gauge) مقاس 200مم من ستورم.,2.0,EA,396.0,792.0,STORM,ITALY,170,منخفض,Central Tools / ToolDiscounter – Storm gauges benchmark,https://www.tooldiscounter.com/brand/storm/digital-caliper,سعر تقديري لأداة قياس عمق مقاس 200مم من ستورم مطابق لأسعار عناصر مماثلة من نفس العلامة.,True,False
76,2056,4336,"SS,SQ 300X200",زاوية قياس من الستانلس ستيل مقاس 300×200مم.,1.0,EA,530.0,530.0,STORM,ITALY,70,متوسط,تقدير عام لزوايا وأدوات قياس الصلب,https://www.zoro.com/,أداة زاوية/تربيع من الصلب المقاوم بمقاس 300×200مم تقارن بأدوات القياس الصناعية.,True,True
76,2057,4346,SQUARE,زاوية قياس هندسية دقيقة (سكوير) للفحص والتحديد.,2.0,EA,683.0,1366.0,STORM,ITALY,140,منخفض,تقدير حسب فئة الزوايا الهندسية الدقيقة,https://www.drapertools.com,زاوية قياس دقيقة (سكوير)، والتقدير مبني على أسعار أدوات القياس الهندسية المماثلة.,True,False
76,2058,3041,3041N,أداة قياس دقيقة من ستورم، رقم الطراز 3041N (غير محدد بدقة).,12.0,EA,140.0,1680.0,STORM,ITALY,150,منخفض,تقدير حسب فئة المنتج,https://www.amazon.com/s?k=storm+measuring+instrument,وصف المنتج غير واضح بدقة كفاية لتحديد هويته الحقيقية، وتم اعتماد تقدير عام حسب فئة أدوات القياس من نفس العلامة (ستورم) الظاهرة في بنود أخرى بهذه القائمة.,True,False
76,2059,4342,"SS,SQ,100X70MM",زاوية قياس (سكوير) من الستانلس ستيل مقاس 100×70 مم من ستورم.,7.0,EA,220.0,1540.0,STORM,ITALY,95,منخفض,تقدير استناداً لفئة زوايا القياس الهندسية,https://www.centraltools.com/,لا يوجد سعر مباشر للكود المحدد؛ التقدير مبني على زوايا القياس الهندسية المماثلة التي تُباع بين 20-35 دولاراً.,True,False
76,2060,4332,"SS.SQ,100X70MM",زاوية مهندسين فولاذية (Steel Square) مقاس 100×70مم من ستورم.,5.0,EA,170.0,850.0,STORM,ITALY,100,منخفض,estimated from category benchmark,https://saudi.microless.com/thermometers/,سعر تقديري لزاوية مهندسين فولاذية مقاس 100×70مم من ستورم بناءً على أسعار أدوات القياس المماثلة.,True,False
76,2061,13584,"200MM,DEPTH GAUGE",مقياس عمق (دبث جيج) طول 200 مم.,1.0,EA,240.0,240.0,STORM,ITALY,50,منخفض,estimated from category benchmark,https://www.amazon.sa/-/en/b?ie=UTF8&node=16973894031,مقياس عمق (دبث جيج) طول 200مم من فئة أدوات القياس الدقيقة المتوسطة الثمن.,True,False
76,2062,2290,"DEPTH GAUGE,200MM",أداة قياس عمق (Depth Gauge) مقاس 200مم من ستورم.,4.0,EA,240.0,960.0,STORM,ITALY,170,منخفض,Central Tools / ToolDiscounter – Storm gauges benchmark,https://www.tooldiscounter.com/brand/storm/digital-caliper,سعر تقديري لأداة قياس عمق 200مم من ستورم مماثلة لعناصر أخرى من نفس الفئة.,True,False
76,2063,4330,"SS,SQ,50X40MM",زاوية قياس (سكوير) من الستانلس ستيل مقاس 100×70 مم من ستورم.,6.0,EA,90.0,540.0,STORM,ITALY,95,منخفض,تقدير استناداً لفئة زوايا القياس الهندسية,https://www.centraltools.com/,لا يوجد سعر مباشر للكود المحدد؛ التقدير مبني على زوايا القياس الهندسية المماثلة التي تُباع بين 20-35 دولاراً.,True,False
76,2064,4340,"SS,SQ,50X40MM",زاوية قياس (سكوير) من الستانلس ستيل مقاس 100×70 مم من ستورم.,8.0,EA,180.0,1440.0,STORM,ITALY,95,منخفض,تقدير استناداً لفئة زوايا القياس الهندسية,https://www.centraltools.com/,لا يوجد سعر مباشر للكود المحدد؛ التقدير مبني على زوايا القياس الهندسية المماثلة التي تُباع بين 20-35 دولاراً.,True,False
76,2065,2261,"DEPTH GAUGE,200MM,DIGITAL",أداة قياس عمق رقمية (Digital Depth Gauge) مقاس 200مم من ستورم.,2.0,EA,435.0,870.0,STORM,ITALY,240,منخفض,Central Tools / ToolDiscounter – Storm gauges benchmark,https://www.centraltools.com/3m746-storm-digital-depth-gage.html,سعر تقديري مطابق لأداة قياس العمق الرقمية المماثلة مقاس 200مم من ستورم.,True,False
76,2066,78N,DIAL CALIPER-300MM,فرجار قياس بمؤشر دائري (دايال كاليبر) بمدى قياس 300 ملم.,10.0,EA,260.0,2600.0,STORM,ITALY,400,متوسط,تقدير حسب فئة المنتج (فرجار دائري بمؤشر),https://www.noon.com/saudi-en/tools-and-home-improvement/power-and-hand-tools/,فرجار قياس بمؤشر دائري (دايال كاليبر) بمدى قياس كبير 300مم، وهذه الفئة من أدوات القياس الدقيقة تُباع عادة بين 80-150 دولاراً أمريكياً.,True,False
76,2067,3542,spirit level,ميزان فقاعة (مستوى) لقياس استواء الأسطح.,1.0,EA,1550.0,1550.0,STORM,ITALY,55,منخفض,تقدير حسب فئة ميزان الفقاعة (سبيرت ليفل),https://www.drapertools.com,لم يُعثر على سعر محدد لعلامة Storm، والتقدير مبني على أسعار موازين الفقاعة القياسية متوسطة الطول.,True,True
